"College","Branch","Quota","Category","Gender","O.R.","C.R."
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","157","237"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","458","458"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","496","790"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","1289","1669"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","35","35"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","866","2194"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","3057","5081"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","109","159"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Female-only (including Supernumerary)","370","370"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","84","1303"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","1506","2565"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","SC (PwD)","Gender-Neutral","73","74"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","194","672"
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","590","1225"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","3980","4871"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","9278","9884"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","282","282"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","700","831"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","1817","1817"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2063","2286"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","5167","5198"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","288","288"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1315","1463"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","2486","2486"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","679","718"
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","1691","1691"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","7613","16188"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","751","837"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2283","2601"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","3780","6251"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","367","367"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2848","3851"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1434","1852"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","10255","16229"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","443","443"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2303","2568"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","3519","6776"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","475","475"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2449","4095"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1325","1705"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","13190","25337"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1070","1105"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3777","4346"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","150","150"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","6096","9208"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","574","574"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4256","6133"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2043","2425"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","27842","38042"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5735","6534"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9587","13418"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4386","7662"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2762","3166"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","34125","43454"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6752","7172"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12374","13851"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7475","9180"
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3170","3755"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","7347","14229"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","12247","19180"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","534","693"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","675","675"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1915","2293"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","3180","3561"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","112","112"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","3313","5729"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6832","10057"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","473","525"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2027","3776"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","3284","3818"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1157","1786"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","1963","2100"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","15808","21846"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","22289","25701"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","744","1084"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3128","3443"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","4436","4436"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","155","155"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","5476","8136"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","10904","12795"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","596","596"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3904","5104"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","6273","7032"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1817","2322"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","2878","2878"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST (PwD)","Gender-Neutral","64","64"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","21237","35395"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","40532","41780"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5367","5976"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","6418","6418"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9711","12421"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","16461","16989"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6090","7540"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","8433","8433"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2945","3086"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","3321","3321"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","39423","44398"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","42833","45168"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6755","7312"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","8215","8215"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12647","15369"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","15686","19104"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7883","9435"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","9168","9168"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3317","3842"
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","4352","4352"
"Indian Institute of Information Technology  Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","35035","40152"
"Indian Institute of Information Technology  Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6061","6353"
"Indian Institute of Information Technology  Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11830","14623"
"Indian Institute of Information Technology  Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7904","9376"
"Indian Institute of Information Technology  Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4092","4394"
"Indian Institute of Information Technology  Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","41040","43971"
"Indian Institute of Information Technology  Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7108","7173"
"Indian Institute of Information Technology  Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14624","14972"
"Indian Institute of Information Technology  Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9040","9878"
"Indian Institute of Information Technology  Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3586","4619"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","14915","20586"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","20225","20565"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","466","466"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2961","3412"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","6986","8835"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","8345","8345"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","737","737"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4557","5440"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","6073","6073"
"Indian Institute of Information Technology Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1173","1681"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","14155","29794"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","23900","28179"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1318","1318"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4550","4868"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8796","12026"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","11929","11929"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6053","7405"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","7055","7055"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2784","3339"
"Indian Institute of Information Technology Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","3527","3527"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","5650","8379"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","12461","14951"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","600","600"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1136","1397"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Female-only (including Supernumerary)","135","135"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2432","3725"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6427","7844"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","363","363"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","407","2620"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","2730","3151"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","907","1446"
"Indian Institute of Information Technology Lucknow","Computer Science (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","3711","3711"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","4982","7953"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","12301","15163"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","315","315"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1168","1346"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","2531","2531"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2513","3684"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6167","7414"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","228","228"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1688","2701"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","4219","4595"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1572","2068"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","2800","2800"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","8103","10108"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","15211","17899"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","285","285"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1401","1542"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","3530","3530"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","3112","4541"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","7258","8314"
